Buyer,Origin,Buy Agree ID,Vendor,Name,Status,Descr,Vt process used,Vt agrmt type,Begin Dt,Expire Dt,Max. Amt,State
SFAZEKAS,CPS,0000000000000000000033918,0000361720,WTB & Associates LLC,Open,CPS IT RETAINER PRO SERVICES,Standard,Info tech,6/1/2017,5/31/2019,250000.000,VT
SFAZEKAS,CPS,0000000000000000000033921,0000361719,Trillium Solutions Inc,Approved,CPS IT RETAINER PRO SERVICES,Standard,Info tech,6/1/2017,5/31/2019,250000.000,OR
SFAZEKAS,CPS,0000000000000000000034052,0000002068,CVC Paging,Approved,Pagers & Service,Simplified,Other,7/1/2017,6/30/2019,100000.000,VT
SFAZEKAS,CPS,0000000000000000000034226,0000358386,"Data Capture Solutions, Repair",Approved,DLC POINT OF DELIVERY,Simplified,Info tech,6/15/2017,6/14/2019,90350.000,CT
SFAZEKAS,CPS,0000000000000000000034447,0000019942,Secure ID Systems LLC,Approved,security badge supplies and se,Standard,Other,8/1/2017,7/31/2019,20000.000,NH
SFAZEKAS,CPS,0000000000000000000034600,0000283461,Moore Clark USA Inc,Approved,FISH FEED CONTRACT,Standard,Commodity,9/1/2017,8/31/2019,300000.000,WA
SFAZEKAS,CPS,0000000000000000000034925,0000270961,WatchGuard Video,Open,CPS WATCHGUARD,Standard,Info tech,10/1/2017,1/31/2019,2250000.000,TX
SFAZEKAS,CPS,0000000000000000000034937,0000045755,Twinstate/Voice Data Video Inc.,Approved,"CPS Voice, Data, Sec, Cabling",Standard,Other,10/1/2017,9/30/2019,200000.000,NY
SFAZEKAS,CPS,0000000000000000000034940,0000267159,Peck Electric Company,Open,"CPS Voice, Data, Sec, Cabling",Standard,Other,10/1/2017,9/30/2019,200000.000,VT
SFAZEKAS,CPS,0000000000000000000034954,0000001763,Omega Electric Construction Co Inc,Open,"CPS Voice, Data, Sec, Cabling",Standard,Other,10/1/2017,9/30/2019,200000.000,VT
SFAZEKAS,CPS,0000000000000000000034956,0000308988,Arcomm Communications Corporation,Open,"CPS Voice, Data, Sec, Cabling",Standard,Other,9/14/2017,9/30/2019,200000.000,NH
SFAZEKAS,CPS,0000000000000000000034960,0000348549,Integrated Security & Communications of,Approved,"CPS Voice, Data, Sec, Cabling",Standard,Other,10/1/2017,9/30/2019,200000.000,MA
SFAZEKAS,CPS,0000000000000000000034965,0000061404,MEI Electrical Contractors,Open,"CPS Voice, Data, Sec, Cabling",Standard,Other,9/18/2017,9/30/2019,200000.000,VT
SFAZEKAS,CPS,0000000000000000000034968,0000305415,"CFW Electric, LLC",Approved,"CPS Voice, Data, Sec, Cabling",Standard,Other,10/1/2017,9/30/2019,200000.000,VT
SFAZEKAS,CPS,0000000000000000000034971,0000004206,Benoit Electric Inc,Open,"CPS Voice, Data, Sec, Cabling",Standard,Other,9/18/2017,9/30/2019,200000.000,VT
SFAZEKAS,CPS,0000000000000000000035129,0000312891,"CSG Government Solutions, Inc.",Open,RETAINER FOR IT PRO SERVICES,Standard,Info tech,11/1/2017,10/31/2019,300000.000,IL
SFAZEKAS,CPS,0000000000000000000035131,0000339045,Archetype Consulting Inc,Approved,RETAINER FOR IT PRO SERVICES,Standard,Info tech,11/1/2017,10/31/2019,300000.000,MA
SFAZEKAS,DII,0000000000000000000032969,0000317753,"Ardent Technologies, Inc",Open,IBM TotalStorage DS6800 Suppor,Standard,Info tech,1/1/2017,12/31/2017,13324.000,OH
SFAZEKAS,DII,0000000000000000000033284,0000008509,Competitive Computing,Approved,SIMPLIVITY ONMICUBE SERVER,Standard,Info tech,3/1/2017,2/28/2022,285000.000,VT
SFAZEKAS,DII,0000000000000000000034375,0000362246,"Quest International, Inc",Open,IBM TotalStorage DS6800 Suppor,Standard,Info tech,9/1/2017,8/31/2018,34944.000,CA
SFAZEKAS,DII,0000000000000000000034576,0000294841,Presidio Networked Solutions,Approved,Rubrik Back Up Solution,Standard,Info tech,7/31/2017,8/15/2022,948186.070,PA
SFAZEKAS,DII,0000000000000000000034710,0000108128,PSR Incorporated,Approved,IBM DS8884 Disk systems,Simplified,Info tech,8/25/2017,8/24/2021,317200.000,MA
SFAZEKAS,DPS,0000000000000000000014968,0000270961,WatchGuard Video,Open,DPS-IN CAR DIGITAL VIDEO CAMS,Standard,Commodity,5/1/2009,8/29/2017,2235000.000,TX
SFAZEKAS,DPS,0000000000000000000031633,0000353749,ClearCost Consulting US LLC,Approved,,Simplified,Info tech,6/10/2016,6/30/2018,38260.000,GA
SFAZEKAS,DPS,0000000000000000000034238,0000304790,CineMassive Displays LLC,Approved,DPS EOC Video Wall Upgrade,Simplified,Info tech,6/26/2017,6/25/2019,117541.490,GA
SFAZEKAS,FWL,0000000000000000000014965,0000015222,Skretting USA,Open,FWL-FISH FOOD,Sole,Commodity,6/1/2009,6/30/2017,9999999999.990,UT
SFAZEKAS,HEA,0000000000000000000033466,0000006752,Burlington Communications Service Center,Approved,Cell Phone Repeater,Simplified,Commodity,4/1/2017,3/31/2018,11829.000,VT
SFAZEKAS,HEA,0000000000000000000034869,0000096555,Cepheid,Open,Genexpert 8 Module Upgrade,,,10/1/2017,9/30/2020,139536.000,IL
SFAZEKAS,MIL,0000000000000000000032681,0000356897,Vision Technology,Approved,Grave site locator kiosk,Sole,Info tech,11/1/2016,10/31/2019,27880.000,ND
SFAZEKAS,SOS,0000000000000000000029967,0000013375,LHS Associates,Approved,SOS - VOTING MACHINES,Sole,Commodity,8/19/2015,8/18/2018,9999999.000,NH
SFAZEKAS,SOS,0000000000000000000032338,0000355163,Konica Minolta Business Solutions USA,Approved,SOS Film Scanners,Simplified,Info tech,8/1/2016,7/31/2018,52465.000,RI
SFAZEKAS,T21,0000000000000000000031788,0000337618,Architech Solutions,Approved,APPIAN BUSINESS PROCESS MANAGE,Standard,Info tech,7/1/2016,6/30/2019,475000.000,VA
SFAZEKAS,T21,0000000000000000000031790,0000316433,Appian Corporation,Approved,APPIAN BUSINESS PROCESS MANAGE,Standard,Info tech,7/1/2016,6/30/2019,475000.000,GA
SFAZEKAS,T25,0000000000000000000002612,0000012501,Conduent State & Local Solutions Inc,Approved,DMV - IFTA/IRP SOFTWARE,Standard,Info tech,12/1/1999,9/30/2018,99999973581.000,TX
SFAZEKAS,T26,0000000000000000000032799,0000355394,"Econolite Systems, Inc",Approved,Advanced Transportation Manage,Sole,Info tech,12/1/2016,11/30/2018,438510.000,CA
SFAZEKAS,VET,0000000000000000000032406,0000355975,Scandent LLC,Approved,VT Vet Home RFID system,Standard,Info tech,1/15/2017,1/14/2019,50000.000,NY
SFILLIAN,DCF,0000000000000000000024172,0000314727,"Dunne,Karen",Approved,REGISTRY REVIEW,Simplified,Prof,7/1/2013,6/30/2017,146880.000,VT
SFILLIAN,DCF,0000000000000000000024173,0000315223,"Greenmun,Kathleen Melissa",Approved,REGISTRY REVIEW,Simplified,Prof,7/1/2013,6/30/2017,114240.000,VT
SFILLIAN,DCF,0000000000000000000024176,0000314729,"Ruggiero,Nicolas A",Approved,REGISTRY REVIEW,Simplified,Prof,7/1/2013,6/30/2017,159120.000,VT
SFILLIAN,DCF,0000000000000000000024177,0000144298,"Swartz,John W",Approved,REGISTRY REVIEW,Simplified,Prof,7/1/2013,6/30/2017,102000.000,VT
SFILLIAN,DCF,0000000000000000000027513,0000013344,Software AG USA Inc,Approved,Master Contract for IT Service,Standard,Info tech,6/1/2016,5/30/2018,600000.000,TX
SFILLIAN,DCF,0000000000000000000027663,0000105618,"Akley,Holly A",Approved,Transportation,Simplified,Other,10/15/2014,12/31/2017,96000.000,VT
SFILLIAN,DCF,0000000000000000000028042,0000037459,"Barash,Phoebe",Approved,Mediation for District Offices,Sole,Prof,1/1/2015,12/31/2017,14000.000,VT
SFILLIAN,DCF,0000000000000000000028286,0000314028,Spherion Staffing LLC,Approved,Temporary Staffing Services,Standard,Other,3/15/2015,2/28/2018,3700000.000,FL
SFILLIAN,DCF,0000000000000000000028806,0000006048,Project Against Violent Encounters,Approved,Supervised Visitations,Sole,Other,7/1/2015,6/30/2017,10000.000,VT
SFILLIAN,DCF,0000000000000000000028879,0000007896,Vermont Child Care Industry & Careers,Approved,Apprentice Program,Sole,Prof,7/1/2015,6/30/2017,338890.000,VT
SFILLIAN,DCF,0000000000000000000028879,0000007896,Vermont Child Care Industry & Careers,Approved,Apprentice Program,Sole,Prof,7/1/2015,6/30/2017,338890.000,VT
SFILLIAN,DCF,0000000000000000000029072,0000010816,Kinney Drugs Inc,Approved,,Sole,Prof,7/1/2015,6/30/2017,9000.000,MD
SFILLIAN,DCF,0000000000000000000030302,0000323304,"Garciadealba,Stacy",Approved,Foster Parent Support,Sole,Other,1/1/2016,6/30/2018,44540.000,VT
SFILLIAN,DCF,0000000000000000000030304,0000191805,"Hash,Barbara",Approved,Foster Parent Support,Sole,Other,1/1/2016,6/30/2018,31500.000,VT
SFILLIAN,DCF,0000000000000000000030371,0000001053,Easter Seals New Hampshire,Approved,Transportation Contract,Simplified,Other,1/1/2016,12/31/2017,25000.000,VT
SFILLIAN,DCF,0000000000000000000030411,0000001053,Easter Seals New Hampshire,Approved,Transportation,Sole,Other,12/1/2015,12/31/2017,15000.000,VT
SFILLIAN,DCF,0000000000000000000030412,0000001053,Easter Seals New Hampshire,Approved,Transportation,Sole,Other,12/1/2015,12/31/2017,15000.000,VT
SFILLIAN,DCF,0000000000000000000030481,0000349068,"Mountain Lake Children's Residence, Inc",Approved,Out-of-State Emergency Placmnt,Sole,Prof,10/26/2015,10/31/2017,1257837.900,NY
SFILLIAN,DCF,0000000000000000000030711,0000311413,"Walsh,Robert E",Approved,PEER-TO-PEER SOUTHERN DISTRICT,Simplified,Prof,2/1/2016,12/31/2018,45000.000,VT
SFILLIAN,DCF,0000000000000000000030769,0000350536,"Trillium Family Services, Inc",Approved,Out-of-State Emerg Placement,Sole,Prof,12/29/2015,6/30/2017,359832.000,OR
SFILLIAN,DCF,0000000000000000000030776,0000042844,University of Vermont,Approved,Child Welfare Education/Train,Sole,Other,7/1/2016,6/30/2017,2194422.000,VT
SFILLIAN,DCF,0000000000000000000030788,0000000622,Lund Family Center,Approved,In-State PNMI Residential,Sole,Other,3/1/2016,6/30/2017,557210.790,VT
SFILLIAN,DCF,0000000000000000000030814,0000303271,"May,Karoline",Approved,support services for MDO,Simplified,Other,3/1/2016,12/31/2017,29000.000,VT
SFILLIAN,DCF,0000000000000000000030830,0000035436,Sonny J Provetto CICSW,Approved,Peer-to-Peer Services,Simplified,Other,3/1/2016,12/31/2018,45000.000,VT
SFILLIAN,DCF,0000000000000000000030833,0000042384,NFI Vermont Inc,Approved,Birth Parenting Counseling,Simplified,Other,5/1/2016,4/30/2018,30000.000,VT
SFILLIAN,DCF,0000000000000000000030863,0000351015,Spaulding for Children,Approved,Support and Intervention,Sole,Other,3/1/2016,9/30/2017,0.000,MI
SFILLIAN,DCF,0000000000000000000030914,0000291902,Burlington Laboratories Inc,Approved,Lab Testing for Adults,Sole,Prof,4/1/2016,3/31/2018,140000.000,VT
SFILLIAN,DCF,0000000000000000000030922,0000322264,"Krug,Thomas A.",Approved,monitor State compliance,Simplified,Prof,4/1/2016,3/31/2018,38000.000,VT
SFILLIAN,DCF,0000000000000000000030976,0000324758,"Bessett,Michele",Approved,Transportation Service for ADO,Simplified,Other,4/1/2016,12/31/2017,30000.000,VT
SFILLIAN,DCF,0000000000000000000030998,0000000650,HowardCenter Inc,Approved,In-State PNMI Contract,Sole,Other,6/1/2016,6/30/2017,830858.800,VT
SFILLIAN,DCF,0000000000000000000031072,0000304605,Easter Seals Vermont,Approved,Case Plan Reviewer,Simplified,Other,4/1/2016,3/31/2018,30000.000,VT
SFILLIAN,DCF,0000000000000000000031088,0000000622,Lund Family Center,Approved,Substance Abuse Screener/CM,Sole,Prof,7/1/2016,6/30/2018,1816000.000,VT
SFILLIAN,DCF,0000000000000000000031139,0000346339,National Council on Crime and,Approved,FSD Risk Assessment Automation,Sole,Info tech,2/17/2017,7/31/2018,117320.000,CA
SFILLIAN,DCF,0000000000000000000031178,0000013802,Devereux Foundation,Approved,Emergency Youth Placement,Sole,Prof,4/4/2016,6/30/2017,176365.880,PA
SFILLIAN,DCF,0000000000000000000031288,0000025591,"Stewart,Sandra",Approved,Foster Parent Support for VDO,Simplified,Other,6/1/2016,12/31/2017,22500.000,VT
SFILLIAN,DCF,0000000000000000000031293,0000042025,Lamoille Family Center Inc,Approved,CIS Fully Integrated,Qual based,Prof,7/1/2016,12/31/2017,1045926.000,VT
SFILLIAN,DCF,0000000000000000000031298,0000041886,Northeast Kingdom Human Services Inc,Approved,CIS Fully Integrated,Qual based,Prof,7/1/2016,6/30/2017,1270908.700,VT
SFILLIAN,DCF,0000000000000000000031299,0000001560,Visiting Nurse Association of Chittenden,Approved,CIS Fully Integrated,Qual based,Other,7/1/2016,7/31/2017,2874240.370,VT
SFILLIAN,DCF,0000000000000000000031303,0000042844,University of Vermont,Approved,CIS Fully Integrated,Sole,Prof,7/1/2016,6/30/2018,608450.000,VT
SFILLIAN,DCF,0000000000000000000031316,0000335650,American School for the Deaf,Approved,Out-of-State Residential,Sole,Other,7/1/2016,6/30/2017,111339.600,CT
SFILLIAN,DCF,0000000000000000000031317,0000333604,Becket Family of Services,Approved,Out-of-State Residential,Sole,Prof,7/1/2016,6/30/2017,3200028.000,NH
SFILLIAN,DCF,0000000000000000000031318,0000342872,Coastal Harbor Treatment Center,Approved,Out-of-State Residential,Sole,Prof,7/1/2016,6/30/2017,590190.400,GA
SFILLIAN,DCF,0000000000000000000031319,0000041937,Crotched Mountain Rehab Center,Approved,Out-of-State Residential,Sole,Prof,7/1/2016,6/30/2017,341500.400,NH
SFILLIAN,DCF,0000000000000000000031320,0000340839,Devereux Cleo Wallace,Approved,Out-of-State Residential,Sole,Prof,7/1/2016,6/30/2017,137389.650,CO
SFILLIAN,DCF,0000000000000000000031321,0000325599,Foundations Behavioral Health,Approved,Out-of-State Residential,Sole,Prof,7/1/2016,6/30/2017,354444.200,PA
SFILLIAN,DCF,0000000000000000000031322,0000322348,Gulf Coast Treatment Center,Approved,Out-of-State Residential,Sole,Prof,7/1/2016,6/30/2017,165797.600,FL
SFILLIAN,DCF,0000000000000000000031323,0000017509,Hillcrest Educational Centers,Approved,Out-of-State Residential,Sole,Prof,7/1/2016,6/30/2017,1298261.200,MA
SFILLIAN,DCF,0000000000000000000031325,0000175842,Justice Resource Institute Inc,Approved,Out-of-State Residential,Sole,Prof,7/1/2016,6/30/2017,1659034.500,MA
SFILLIAN,DCF,0000000000000000000031326,0000277932,Pine Haven Boys Center,Approved,Out-of-State Residential,Sole,Prof,7/1/2016,6/30/2017,264420.600,NH
SFILLIAN,DCF,0000000000000000000031327,0000043133,Stetson School,Approved,Out-of-State Residential,Sole,Prof,7/1/2016,6/30/2017,668439.100,MA
SFILLIAN,DCF,0000000000000000000031328,0000264749,Stevens Children's Home,Approved,Out-of-State Residential,Sole,Prof,7/1/2016,6/30/2017,543448.500,MA
SFILLIAN,DCF,0000000000000000000031331,0000013802,Devereux Foundation,Approved,Out-of-State Residential,Sole,Prof,7/1/2016,6/30/2017,173185.200,PA
SFILLIAN,DCF,0000000000000000000031332,0000164783,Laboratory Corporation of America,Approved,Parentage Testing,Standard,Other,7/1/2016,6/30/2018,159709.490,NC
SFILLIAN,DCF,0000000000000000000031333,0000282432,SpeakWrite LLC,Approved,Transcription of Child Abuse,Sole,Prof,7/1/2016,6/30/2019,30000.000,TX
SFILLIAN,DCF,0000000000000000000031334,0000013802,Devereux Foundation,Approved,Out-of-State Residential,Sole,Prof,7/1/2016,6/30/2017,1596510.000,PA
SFILLIAN,DCF,0000000000000000000031335,0000345549,Natchez Trace Youth Academy,Approved,Out-of-State Residential,Sole,Prof,7/1/2016,6/30/2017,299270.800,GA
SFILLIAN,DCF,0000000000000000000031346,0000316798,Texas San Marcos Treatment Center LP,Approved,Out-of-State Residential,Sole,Prof,7/1/2016,6/30/2017,220922.600,TX
SFILLIAN,DCF,0000000000000000000031348,0000353032,"Klamm,Lynne",Approved,Foster Parent Support RDO,Simplified,Other,6/1/2016,12/31/2017,22500.000,VT
SFILLIAN,DCF,0000000000000000000031368,0000066855,Fall River Deaconess Home Inc,Approved,Out-of-State Residential,Sole,Prof,7/1/2016,6/30/2017,239476.500,MA
SFILLIAN,DCF,0000000000000000000031372,0000321854,Vermont Permanency Initiative Inc,Approved,In-State Residential,Sole,Prof,7/1/2016,6/30/2017,3390558.000,VT
SFILLIAN,DCF,0000000000000000000031373,0000321854,Vermont Permanency Initiative Inc,Approved,In-State Residential,Sole,Prof,7/1/2016,6/30/2017,574200.000,VT
SFILLIAN,DCF,0000000000000000000031374,0000000086,Brattleboro Retreat,Approved,In-State Residential,Sole,Prof,7/1/2016,6/30/2017,2920817.600,VT
SFILLIAN,DCF,0000000000000000000031375,0000005111,Brookhaven Home for Boys Inc,Approved,In-State Residential,Sole,Prof,7/1/2016,6/30/2017,1214866.000,VT
SFILLIAN,DCF,0000000000000000000031376,0000002128,Community House,Approved,In-State Residential,Sole,Prof,7/1/2016,6/30/2017,827586.400,VT
SFILLIAN,DCF,0000000000000000000031377,0000000650,HowardCenter Inc,Approved,In-State Residential,Sole,Prof,7/1/2016,6/30/2017,1331334.800,VT
SFILLIAN,DCF,0000000000000000000031378,0000000650,HowardCenter Inc,Approved,In-State Residential,Sole,Prof,7/1/2016,6/30/2017,3009673.200,VT
SFILLIAN,DCF,0000000000000000000031381,0000042384,NFI Vermont Inc,Approved,In-State Residential,Sole,Prof,7/1/2016,6/30/2017,677264.800,VT
SFILLIAN,DCF,0000000000000000000031382,0000042384,NFI Vermont Inc,Approved,In-State Residential,Sole,Prof,7/1/2016,6/30/2017,786739.250,VT
SFILLIAN,DCF,0000000000000000000031383,0000007442,Onion River Crossroads Inc,Approved,In-State Residential,Sole,Prof,7/1/2016,6/30/2017,956446.000,VT
SFILLIAN,DCF,0000000000000000000031384,0000001109,Seall Inc,Approved,In-State Residential,Sole,Prof,7/1/2016,6/30/2017,1423622.480,VT
SFILLIAN,DCF,0000000000000000000031385,0000007315,Windsor County Youth Services,Approved,In-State Residential,Sole,Prof,7/1/2016,6/30/2017,1105395.200,VT
SFILLIAN,DCF,0000000000000000000031470,0000007449,"University of Vermont Medical Center,",Approved,Medical Assessments,Standard,Prof,7/1/2016,6/30/2017,330425.440,VT
SFILLIAN,DCF,0000000000000000000031471,0000347470,"ClearChoiceMD, PLLC",Approved,Substance Abuse Testing,Simplified,Prof,7/1/2016,6/30/2018,12000.000,ME
SFILLIAN,DCF,0000000000000000000031473,0000041573,Addison County Sheriff's Dept,Approved,Fingerprinting,Sole,Other,7/1/2016,6/30/2018,5000.000,VT
SFILLIAN,DCF,0000000000000000000031474,0000042715,Bennington County Sheriff's Dept,Approved,Fingerprinting,Sole,Other,7/1/2016,6/30/2018,5000.000,VT
SFILLIAN,DCF,0000000000000000000031475,0000040069,ST Johnsbury Town Treasurer,Approved,Fingerprinting,Sole,Other,7/1/2016,6/30/2018,5000.000,VT
SFILLIAN,DCF,0000000000000000000031476,0000042777,Chittenden County Sheriff's Dept,Approved,Fingerprinting,Sole,Other,7/1/2016,6/30/2018,10000.000,VT
SFILLIAN,DCF,0000000000000000000031478,0000042739,Essex County Sheriff's Dept,Approved,Fingerprinting,Sole,Other,7/1/2016,6/30/2018,5000.000,VT
SFILLIAN,DCF,0000000000000000000031479,0000040264,Swanton Village Treasurer,Approved,Fingerprinting,Sole,Other,7/1/2016,6/30/2018,5000.000,VT
SFILLIAN,DCF,0000000000000000000031480,0000042815,Grand Isle County Sheriff Dept,Approved,Fingerprinting,Sole,Other,7/1/2016,6/30/2018,5000.000,VT
SFILLIAN,DCF,0000000000000000000031481,0000041569,Lamoille County Sheriff's Dept,Approved,Fingerprinting,Sole,Other,7/1/2016,6/30/2018,5000.000,VT
SFILLIAN,DCF,0000000000000000000031483,0000042731,Orange County Sheriff's Dept,Approved,Fingerprinting,Sole,Other,7/1/2016,6/30/2018,5000.000,VT
SFILLIAN,DCF,0000000000000000000031484,0000046302,Orleans County Sheriff,Approved,Fingerprinting,Sole,Other,7/1/2016,6/30/2018,5000.000,VT
SFILLIAN,DCF,0000000000000000000031485,0000040495,Rutland City Treasurer,Approved,Fingerprinting,Sole,Other,7/1/2016,6/30/2018,5000.000,VT
SFILLIAN,DCF,0000000000000000000031486,0000043824,Washington County Sheriff's Dept,Approved,Fingerprinting,Sole,Other,7/1/2016,6/30/2018,5000.000,VT
SFILLIAN,DCF,0000000000000000000031487,0000045148,Windham County Sheriff's Department,Approved,Fingerprinting,Sole,Other,7/1/2016,6/30/2018,5000.000,VT
SFILLIAN,DCF,0000000000000000000031488,0000040704,Hartford Town Treasurer,Approved,Fingerprinting,Sole,Other,7/1/2016,6/30/2018,5000.000,VT
SFILLIAN,DCF,0000000000000000000031489,0000040742,Springfield Town Treasurer,Approved,Fingerprinting,Sole,Other,7/1/2016,6/30/2018,5000.000,VT
SFILLIAN,DCF,0000000000000000000031563,0000034861,"Finn,Ronald",Approved,Specialized Foster Care,Sole,Prof,7/1/2016,6/30/2017,130378.000,VT
SFILLIAN,DCF,0000000000000000000031564,0000007034,Laraway Youth & Family Services,Approved,Therapeutic Foster Care,Sole,Prof,7/1/2016,6/30/2017,642327.000,VT
SFILLIAN,DCF,0000000000000000000031565,0000084232,"Provost,Mary",Approved,Specialized Foster Care,Sole,Prof,7/1/2016,6/30/2017,146000.000,VT
SFILLIAN,DCF,0000000000000000000031569,0000321854,Vermont Permanency Initiative Inc,Approved,Residential Treatment,Sole,Prof,7/1/2016,6/30/2017,1356233.200,VT
SFILLIAN,DCF,0000000000000000000031593,0000202072,Technical Assistance Collaborative Inc,Approved,Family Supportive Housing,Simplified,Other,7/1/2016,6/30/2017,17050.000,MA
SFILLIAN,DCF,0000000000000000000031610,0000353598,Berkshire Farm Center and Services,Approved,Visitation and Case Management,Simplified,Other,6/6/2016,6/30/2017,9000.000,NY
SFILLIAN,DCF,0000000000000000000031645,0000353886,"Schumacher,Cajsa MD",Approved,Medical Assessments,Standard,Prof,8/15/2016,9/30/2018,171117.510,VT
SFILLIAN,DCF,0000000000000000000031646,0000353887,"Eric Jensen, PhD",Approved,Medical Assessments,Standard,Prof,8/15/2016,9/30/2018,190130.570,VT
SFILLIAN,DCF,0000000000000000000031647,0000353889,"Petty,John D",Approved,Medical Assessments,Standard,Prof,8/15/2016,9/30/2018,171117.510,VT
SFILLIAN,DCF,0000000000000000000031662,0000353999,Impact Coaching & Consulting,Approved,Impact Coaching and Consulting,Sole,Other,7/1/2016,6/30/2017,6000.000,VT
SFILLIAN,DCF,0000000000000000000031749,0000344644,"Whitney,Karen",Approved,Transportation for SDO,Simplified,Other,8/1/2016,12/31/2017,21250.000,VT
SFILLIAN,DCF,0000000000000000000031808,0000043396,BROC-Community Action in Southwestern,Approved,Housing Case Management,Standard,Other,7/1/2016,6/30/2017,91274.000,VT
SFILLIAN,DCF,0000000000000000000031809,0000043373,Capstone Community Action Inc,Approved,Housing Case Management,Standard,Other,8/1/2016,6/30/2017,28000.000,VT
SFILLIAN,DCF,0000000000000000000031810,0000276746,"Springfield Supported Housing , Inc",Approved,Housing Case Management,Standard,Other,7/15/2016,6/30/2018,159800.000,VT
