LTCR,RUFF,RUT,ALCR,AADT,Treatment,Base,Years since Work,Actual LTCR,Actual RUFF,Actual RUT,Actual ALCR
99.2081194,99.87580117,82.4852044,86.00906,2948,UNKN,TONS,5,99.2081194,99.87580117,82.4852044,86.00906
99.41068007,98.6279408,81.79223267,95.78814,1500,OVL,TONS,18,99.41068007,98.6279408,81.79223267,95.78814
99.74552425,97.46884078,85.95912346,71.238,6600,MAF,THCK,6,99.74552425,97.46884078,85.95912346,71.238
79.86417252,37.91324527,66.5302965,77.20923754,2500,OVL,TONS,19,79.86417252,37.91324527,66.5302965,77.20923754
99.82320815,99.34272667,81.49966092,90.544,5469,OVL,THCK,29,99.82320815,99.34272667,81.49966092,90.544
99.69275123,90.85175666,85.21806955,82.467,6250,UNKN,THCK,4,99.69275123,90.85175666,85.21806955,82.467
88.90950166,81.88395336,71.35272359,94.72754045,280,UNKN,TONW,24,88.90950166,81.88395336,71.35272359,94.72754045
48.84586677,7.860485922,54.40794324,85.42594,660,OVL,TONS,20,48.84586677,7.860485922,54.40794324,85.42594
94.94210654,79.34885706,69.4823105,75.39595745,8196,MAF,THCK,19,94.93700784,79.42343644,68.72577602,75.31839081
82.85142909,79.66204111,65.41216188,70.91459816,4300,MAF,TONW,5,82.85142909,79.66204111,65.41216188,70.91459816
100,100,84.09679788,92.908,7150,OVL,THCK,3,100,100,84.09679788,92.908
97.13241449,96.94581462,84.27887202,85.225,7224,MAF,THCK,4,97.13241449,96.94581462,84.27887202,85.225
80.71729734,4.813168433,78.89577811,88.84586,2900,UNKN,THCK,3,80.71729734,4.813168433,78.89577811,88.84586
99.9526922,99.91264536,84.87371015,88.574,2300,UNKN,THCK,2,99.9526922,99.91264536,84.87371015,88.574
38.89717338,2.423441124,40.8134987,84.56702,660,OVL,TONS,20,38.89717338,2.423441124,40.8134987,84.56702
98.27645599,91.06530325,82.10596665,84.24,5500,MAF,TONS,5,98.27645599,91.06530325,82.10596665,84.24
91.52510458,97.11637557,75.77435264,58.36698264,8500,OVL,TONS,7,91.52510458,97.11637557,75.77435264,58.36698264
100,100,82.41269006,86.1115,1800,PAO,TONS,2,100,100,82.41269006,86.1115
88.44005732,87.98402555,68.85355383,77.7587,1352,OVL,TONS,8,88.44005732,87.98402555,68.85355383,77.7587
98.4399031,100,80.25300371,84.80857231,5200,MAF,THCK,11,98.4399031,100,80.25300371,84.80857231
55.7185042,48.8233725,60.46333149,61.03143,10500,OVL,AONC,14,55.7185042,48.8233725,60.46333149,61.03143
84.89600229,76.54158318,77.41373234,76.23425532,4300,OVL,THCK,13,84.89600229,76.54158318,77.41373234,76.23425532
92.16654425,94.7855063,72.15806623,49.23528889,6000,OVL,TONS,16,92.16654425,94.7855063,72.15806623,49.23528889
99.46137642,98.88237779,74.75929571,90.15,4763,OVL,TONS,2,99.46137642,98.88237779,74.75929571,90.15
99.94870004,100,78.99079232,94.16486,1200,PAO,TONS,3,99.94870004,100,78.99079232,94.16486
100,100,76.66765541,90.56764,2600,OVL,TONS,11,100,100,76.66765541,90.56764
94.74560464,93.85095236,81.01660538,72.92268966,6834,OVL,AONC,13,94.74560464,93.85095236,81.01660538,72.92268966
45.33119393,37.04876923,27.87842531,44.58140812,1757,OVL,TONW,15,45.33119393,37.04876923,27.87842531,44.58140812
85.93412578,56.02898653,36.73579304,70.20572,5469,MAF,TONS,14,85.93412578,56.02898653,36.73579304,70.20572
77.07677641,80.43748262,71.13642637,72.026,2300,OVL,TONS,14,77.07677641,80.43748262,71.13642637,72.026
99.83921784,97.50358591,86.06008913,94.76350427,2524,OVL,THCK,3,99.34619191,97.3308949,83.62870044,89.953
94.10558455,91.23714085,79.46162113,61.585,5300,OVL,TONS,13,94.10558455,91.23714085,79.46162113,61.585
100,100,85.40623926,95.863,5561,OVL,TONS,1,100,100,85.40623926,95.863
93.28755929,99.11849654,75.91560742,70.87087454,3900,PAO,TONS,12,93.28755929,99.11849654,75.91560742,70.87087454
100,100,84.25746923,92.209635,2661,UNKN,THCK,1,100,100,84.25746923,92.209635
96.73982042,77.00029458,85.32986347,95.863,6069,OVL,THCK,4,96.73982042,77.00029458,85.32986347,95.863
100,92.27660285,77.15219177,94.09,900,MAF,THCK,4,100,92.27660285,77.15219177,94.09
86.12273314,97.05810628,76.38991727,57.92277,6500,CROL,TONW,15,86.12273314,97.05810628,76.38991727,57.92277
97.17401464,93.79154361,66.63331333,76.34650685,3248,OVL,THCK,7,97.17401464,93.79154361,66.63331333,76.34650685
67.5052688,0.167159985,67.7523238,50.11536913,2587,UNKN,THCK,27,67.5052688,0.167159985,67.7523238,50.11536913
39.82665587,1.841400511,56.04358144,79.512,1400,OVL,TONS,13,39.82665587,1.841400511,56.04358144,79.512
100,100,83.83640688,100,1900,OVL,AONC,1,100,100,83.83640688,100
84.13507523,30.63732923,66.74243765,88.18,1100,OVL,THCK,13,84.13507523,30.63732923,66.74243765,88.18
100,100,83.8286846,96.06,4500,OVL,TONS,1,100,100,83.8286846,96.06
100,100,85.89754099,97.636,2350,OVL,THCK,1,100,100,85.89754099,97.636
95.86525913,87.18780077,80.47044261,93.24659375,9000,OVL,AONC,1,95.86525913,87.18780077,80.47044261,93.24659375
94.3996145,75.1694086,84.01849882,87.195,4650,UNKN,THCK,5,94.3996145,75.1694086,84.01849882,87.195
42.86008648,59.03109355,69.22598285,69.071,4980,MAF,TONW,7,42.86008648,59.03109355,69.22598285,69.071
1.903798135,0,28.34754316,48.977,1896,OVL,TONS,24,1.903798135,0,28.34754316,48.977
100,100,86.39971654,95.666,2550,OVL,THCK,1,100,100,86.39971654,95.666
89.38210823,64.33443173,70.13579319,90.4849,540,OVL,AONC,19,89.38210823,64.33443173,70.13579319,90.4849
99.92464297,99.63332957,80.33564811,69.34089,5964,MAF,TONS,5,99.92464297,99.63332957,80.33564811,69.34089
100,100,85.7026615,96.06,5000,UNKN,THCK,1,100,100,85.7026615,96.06
96.7504237,87.68089959,86.13581638,60.206,13500,MAF,THCK,5,96.7504237,87.68089959,86.13581638,60.206
97.82946581,92.0511255,78.24093743,91.75314711,3478,MAF,TONS,4,97.82946581,92.0511255,78.24093743,91.75314711
46.1604823,2.573463627,30.25815156,76.63382239,500,PAO,THCK,22,46.76871536,2.499476547,30.25815156,76.8525
99.97255916,99.82010009,83.76926303,68.086,4490,UNKN,THCK,4,99.97255916,99.82010009,83.76926303,68.086
89.57057381,98.02915696,71.86319902,81.679,1370,OVL,TONW,7,89.57057381,98.02915696,71.86319902,81.679
100,100,86.59378577,92.711,6300,OVL,THCK,3,100,100,86.59378577,92.711
96.2815735,89.66622975,78.54219562,83.35744,9300,OVL,THCK,12,96.2815735,89.66622975,78.54219562,83.35744
98.94986114,97.35500257,82.55088673,83.846,2350,UNKN,THCK,5,98.94986114,97.35500257,82.55088673,83.846
100,100,86.50897542,93.696,9400,OVL,THCK,2,100,100,86.50897542,93.696
84.31825992,20.24631406,81.53644796,84.97418982,6792,MAF,THCK,7,84.31825992,20.24631406,81.53644796,84.97418982
92.75849947,97.49202858,83.67881974,84.24,1000,PAO,TONS,7,92.75849947,97.49202858,83.67881974,84.24
94.40956585,77.36152617,74.37844245,82.48129338,6100,OVL,AONC,27,94.40956585,77.36152617,74.37844245,82.48129338
50.58528659,14.00053009,45.11116666,61.585,1900,OVL,TONS,36,50.58528659,14.00053009,45.11116666,61.585
100,100,86.81248989,98.03,2350,OVL,THCK,1,100,100,86.81248989,98.03
97.45730489,99.25490252,67.08400583,77.29809524,1800,MAF,TONS,9,48.54515912,22.35684819,28.01193039,61.64213
98.34340489,99.48139303,75.48643056,88.56612,1687,OVL,TONS,18,98.34340489,99.48139303,75.48643056,88.56612
100,100,81.73417723,90.15,19900,UNKN,THCK,1,100,100,81.73417723,90.15
91.46055436,84.05443993,64.39878749,43.72871795,7800,MAF,TONS,7,91.46055436,84.05443993,64.39878749,43.72871795
78.67366107,96.8105549,80.93744243,85.816,5100,OVL,TONW,6,78.67366107,96.8105549,80.93744243,85.816
60.22623805,49.2532327,33.29330434,50.4939,3500,OVL,TONW,17,60.22623805,49.2532327,33.29330434,50.4939
87.91533589,68.0277478,76.17610008,56.71157068,10700,MAF,THCK,15,87.91533589,68.0277478,76.17610008,56.71157068
94.88870409,68.74056079,78.91952412,62.3096997,5951,OVL,THCK,15,94.88870409,68.74056079,78.91952412,62.3096997
84.22259348,90.99774536,51.11814016,53.48042,2100,OVL,TONW,17,84.22259348,90.99774536,51.11814016,53.48042
100,100,86.80026915,97.636,2350,OVL,THCK,1,100,100,86.80026915,97.636
90.74573924,77.98138304,0,24.41733668,7402,MAF,AONC,16,90.74573924,77.98138304,0,24.41733668
87.27023336,60.01835588,74.60961136,64.934,9650,MAF,THCK,7,87.27023336,60.01835588,74.60961136,64.934
93.40840652,79.00298145,72.63085284,81.25170423,3015,MAF,TONS,5,93.40840652,79.00298145,72.63085284,81.25170423
93.25081968,81.93663878,56.21420466,77.87493,3008,OVL,TONS,5,93.25081968,81.93663878,56.21420466,77.87493
68.37442198,48.45371742,32.25424664,77.739,1600,OVL,TONS,13,68.37442198,48.45371742,32.25424664,77.739
95.44731441,85.7723633,79.45461776,60.403,6208,OVL,THCK,15,95.44731441,85.7723633,79.45461776,60.403
96.28863164,79.4920994,79.24514265,66.904,20271,MAF,THCK,8,96.28863164,79.4920994,79.24514265,66.904
49.13541172,13.35897965,15.6799041,39.915,2051,OVL,TONS,16,49.13541172,13.35897965,15.6799041,39.915
100,100,85.70676064,96.06,1600,UNKN,THCK,1,100,100,85.70676064,96.06
98.7716098,99.27002744,79.29928175,89.05457399,7486,OVL,AONC,29,98.7716098,99.27002744,79.29928175,89.05457399
99.92514913,100,86.42684429,64.54,6600,MAF,THCK,6,99.92514913,100,86.42684429,64.54
2.946202889,0,50.8663594,73.996,1843,OVL,TONS,13,2.946202889,0,50.8663594,73.996
99.96586557,98.95251883,82.22698158,94.681,3695,UNKN,THCK,1,99.96586557,98.95251883,82.22698158,94.681
92.54301808,82.86449559,81.22056966,95.075,1200,OVL,TONS,1,92.54301808,82.86449559,81.22056966,95.075
95.26956908,98.04525975,80.77831818,80.34137,5500,MAF,TONS,5,95.26956908,98.04525975,80.77831818,80.34137
98.87371731,89.41244855,85.48835709,66.904,23701,MAF,THCK,5,98.87371731,89.41244855,85.48835709,66.904
86.68901886,83.24162012,78.72653064,79.709,6100,MAF,AONC,17,86.68901886,83.24162012,78.72653064,79.709
94.99581352,58.34980705,83.33145603,94.6220438,1000,OVL,THCK,7,94.99581352,58.34980705,83.33145603,94.6220438
79.94594483,17.97838099,77.19912396,88.14770492,4600,MAF,THCK,14,79.94594483,17.97838099,77.19912396,88.14770492
96.68160018,87.4811086,78.57961187,73.602,9555,OVL,THCK,12,96.68160018,87.4811086,78.57961187,73.602
44.39817803,0,75.90556105,83.846,2524,OVL,TONS,7,44.39817803,0,75.90556105,83.846
100,100,84.27944671,93.302,2500,UNKN,THCK,1,100,100,84.27944671,93.302
98.4635902,95.50578674,83.91006409,94.09,6000,OVL,TONS,4,98.4635902,95.50578674,83.91006409,94.09
34.59546385,40.11047536,34.68904056,64.80595,1589,OVL,TONS,16,34.59546385,40.11047536,34.68904056,64.80595
82.53411584,55.99327728,68.99955565,71.43790561,4300,OVL,THCK,5,82.53411584,55.99327728,68.99955565,71.43790561
35.6030329,9.810910994,38.96553188,86.801,760,OVL,TONS,19,35.6030329,9.810910994,38.96553188,86.801
100,100,86.14997458,100,4000,PAO,AONC,1,100,100,86.14997458,100
60.27639377,25.44317746,64.18227511,54.95344379,4500,PAO,TONS,18,60.27639377,25.44317746,64.18227511,54.95344379
49.12129104,18.37344587,22.44278965,58.039,916,PAO,TONS,17,49.12129104,18.37344587,22.44278965,58.039
71.70965131,35.94177584,20.80525019,1.61735,4800,OVL,TONS,23,71.70965131,35.94177584,20.80525019,1.61735
96.55280129,86.89040242,82.43895412,96.454,360,OVL,TONS,1,96.55280129,86.89040242,82.43895412,96.454
60.8197235,10.86174296,79.99758647,87.99458824,2100,OVL,THCK,8,60.8197235,10.86174296,79.99758647,87.99458824
90.40129728,76.7613676,82.3459814,90.23274,4200,MAF,THCK,5,90.40129728,76.7613676,82.3459814,90.23274
77.66454045,15.7187422,46.31504187,45.85425743,7000,OVL,THCK,20,77.66454045,15.7187422,46.31504187,45.85425743
97.99783726,98.61142336,79.43947921,80.103,2350,UNKN,THCK,5,97.99783726,98.61142336,79.43947921,80.103
99.68394751,97.03720086,78.4271833,84.45455446,7757,UNKN,THCK,21,99.68394751,97.03720086,78.4271833,84.45455446
99.10494591,96.35906725,82.37126157,96.651,500,OVL,TONS,3,99.10494591,96.35906725,82.37126157,96.651
94.11563744,94.28353996,81.48242928,70.53633466,8796,OVL,THCK,7,94.11563744,94.28353996,81.48242928,70.53633466
84.98008015,40.37285098,72.18492597,78.26696,4262,OVL,THCK,16,84.98008015,40.37285098,72.18492597,78.26696
40.41975843,9.529759541,43.41309931,41.3728,10083,PAO,THCK,17,40.41975843,9.529759541,43.41309931,41.3728
95.60363798,94.51711553,45.18994031,77.2888601,18289,OVL,TONS,2,95.60363798,94.51711553,45.18994031,77.2888601
84.42642279,49.62817513,74.06960709,75.39517691,3906,OVL,TONW,22,84.42642279,49.62817513,74.06960709,75.39517691
85.08858699,74.80920658,77.61758492,55.6155873,5239,REC,THCK,18,85.08858699,74.80920658,77.61758492,55.6155873
91.08595288,84.18989341,75.09193243,82.664,2200,OVL,TONS,13,91.08595288,84.18989341,75.09193243,82.664
89.872716,42.20981029,82.03189291,79.34484849,6200,OVL,THCK,9,89.872716,42.20981029,82.03189291,79.34484849
99.41206596,94.85743165,78.72163608,67.101,12250,MAF,THCK,6,99.41206596,94.85743165,78.72163608,67.101
100,100,80.47747841,87.786,1800,PAO,TONS,2,100,100,80.47747841,87.786
99.29653955,92.68142491,79.90263101,85.0702682,13241,MAF,THCK,4,99.29653955,92.68142491,79.90263101,85.0702682
49.66305835,29.92707012,69.20323322,82.73689,1500,OVL,TONS,23,49.66305835,29.92707012,69.20323322,82.73689
94.76177914,93.9040048,74.94134078,67.38468,4436,OVL,TONW,5,94.76177914,93.9040048,74.94134078,67.38468
89.68368004,69.15883317,40.38954388,73.92528205,5757,MAF,AONC,13,89.68368004,69.15883317,40.38954388,73.92528205
89.9777109,60.72506553,76.60673225,79.709,2240,OVL,TONS,8,89.9777109,60.72506553,76.60673225,79.709
99.36138356,89.04817628,83.66406795,89.362,5950,UNKN,THCK,10,99.36138356,89.04817628,83.66406795,89.362
41.27492192,37.7845615,39.39591285,20.9909,2596,OVL,TONS,21,41.27492192,37.7845615,39.39591285,20.9909
98.33724874,94.7238824,81.18142968,89.98058,4100,OVL,TONS,9,98.33724874,94.7238824,81.18142968,89.98058
92.10851418,99.07582942,79.85562515,79.512,2294,PAO,TONS,6,92.10851418,99.07582942,79.85562515,79.512
99.87226136,99.67070783,83.70692121,90.15,5950,OVL,THCK,29,99.87226136,99.67070783,83.70692121,90.15
91.23810859,89.17389102,76.65804458,82.37255965,7704,OVL,THCK,7,91.23810859,89.17389102,76.65804458,82.37255965
98.99145856,94.6137323,80.09614729,80.67923339,3274,OVL,THCK,14,98.99145856,94.6137323,80.09614729,80.67923339
99.58846117,99.23992753,75.0063946,80.797425,13890,CROL,AONC,14,99.58846117,99.23992753,75.0063946,80.797425
19.18295809,0,44.58123218,85.225,760,PAO,TONS,21,19.18295809,0,44.58123218,85.225
92.60775741,66.93019346,82.93908568,92.12,5200,MAF,THCK,14,92.60775741,66.93019346,82.93908568,92.12
99.91333818,99.62210984,83.04770256,89.165,12800,UNKN,THCK,3,99.91333818,99.62210984,83.04770256,89.165
98.79640408,98.42601588,73.2239144,78.08097622,2366,PAO,TONS,6,98.79640408,98.42601588,73.2239144,78.08097622
91.48473384,94.35048089,70.21080756,87.34275,1200,OVL,THCK,20,91.48473384,94.35048089,70.21080756,87.34275
100,100,80.20487119,86.61582,2200,OVL,THCK,17,100,100,80.20487119,86.61582
98.00505636,90.92905633,82.87429411,83.75144,5568,OVL,THCK,9,98.00505636,90.92905633,82.87429411,83.75144
99.89123801,99.86666496,85.43398094,94.83724138,4100,OVL,AONC,2,99.89123801,99.86666496,85.43398094,94.83724138
93.90555122,88.93454197,71.17872805,70.68053192,6100,OVL,TONS,16,93.90555122,88.93454197,71.17872805,70.68053192
94.8325373,98.20289574,83.52078613,50.29232323,10800,MAF,THCK,7,97.27971181,99.05986529,80.57301496,71.041
99.56667678,100,83.96278069,90.48293,3300,UNKN,TONS,3,99.56667678,100,83.96278069,90.48293
66.17585899,38.84693886,52.66735853,60.6,2200,OVL,TONW,12,66.17585899,38.84693886,52.66735853,60.6
82.52110653,68.36935235,74.84549527,58.83488,8170,OVL,THCK,13,82.52110653,68.36935235,74.84549527,58.83488
55.64487425,39.14711451,16.9171234,43.855,3600,OVL,TONS,16,55.64487425,39.14711451,16.9171234,43.855
79.77415461,64.93965576,53.82655645,67.85700855,1839,OVL,AONC,25,79.77415461,64.93965576,53.82655645,67.85700855
1.60468226,0,1.688888855,64.56486676,760,PAO,TONS,21,1.144138451,0,1.204177754,62.57
99.67028251,95.73316791,85.50459413,71.435,14900,UNKN,THCK,4,99.67028251,95.73316791,85.50459413,71.435
100,97.95694947,80.209854,96.06,6300,OVL,AONC,3,100,97.95694947,80.209854,96.06
77.36862617,93.24596942,80.729879,70.45,2300,MAF,THCK,11,77.36862617,93.24596942,80.729879,70.45
100,99.63691218,83.27076057,84.831,9100,UNKN,THCK,2,100,99.63691218,83.27076057,84.831
94.79578986,79.59107737,48.65571691,93.893,364,CROL,TONS,22,94.79578986,79.59107737,48.65571691,93.893
100,100,82.77464315,95.48082,1800,OVL,TONS,1,100,100,82.77464315,95.48082
41.68187048,2.412607855,40.68574109,65.131,1400,OVL,TONS,13,41.68187048,2.412607855,40.68574109,65.131
90.25955666,94.76061001,78.88448221,77.65035,10404,OVL,TONS,5,90.25955666,94.76061001,78.88448221,77.65035
100,99.74732316,84.92624047,88.18,9400,OVL,THCK,3,100,99.74732316,84.92624047,88.18
90.5447137,90.04960602,61.86220917,82.27,540,OVL,THCK,19,90.5447137,90.04960602,61.86220917,82.27
88.63170815,71.26673092,74.47285657,88.11910909,1200,OVL,THCK,20,87.29426206,67.88634632,73.80575406,88.11194546
98.91683459,86.15920146,83.03438991,66.116,6200,MAF,THCK,10,98.91683459,86.15920146,83.03438991,66.116
43.19084348,60.44203273,59.30452046,72.02419542,2600,PAO,TONS,21,43.19084348,60.44203273,59.30452046,72.02419542
87.14243373,85.30029497,55.42160992,71.83688,1900,OVL,TONW,12,87.14243373,85.30029497,55.42160992,71.83688
76.35191032,70.15122884,78.76498279,67.49303,9000,OVL,THCK,12,76.35191032,70.15122884,78.76498279,67.49303
100,100,62.25037194,80.3,610,OVL,TONS,28,100,100,62.25037194,80.3
92.34581256,87.22506637,77.35830391,91.83238,1447,OVL,TONW,15,92.34581256,87.22506637,77.35830391,91.83238
20.94686559,8.062695853,18.560287,47.4995,4300,OVL,TONS,20,20.94686559,8.062695853,18.560287,47.4995
100,98.67566302,82.14934795,94.11073684,2200,OVL,TONS,17,100,98.67566302,82.14934795,94.11073684
90.70605739,98.52699582,78.96788482,83.13014085,1500,OVL,THCK,6,90.70605739,98.52699582,78.96788482,83.13014085
99.91672029,99.20766468,86.28726764,91.135,8750,OVL,THCK,2,99.91672029,99.20766468,86.28726764,91.135
88.57451123,63.25026207,52.11059689,35.35248,9582,MAF,AONC,9,88.57451123,63.25026207,52.11059689,35.35248
82.44442544,96.68978967,83.46881347,79.315,2300,MAF,THCK,11,82.44442544,96.68978967,83.46881347,79.315
72.06212115,23.94896799,75.38408481,84.67178082,5362,MAF,THCK,14,72.06212115,23.94896799,75.38408481,84.67178082
100,100,84.1172411,93.147158,6000,UNKN,THCK,1,100,100,84.1172411,93.147158
50.18986496,25.87629876,0,34.99,560,OVL,AONC,22,50.18986496,25.87629876,0,34.99
78.43832333,52.05051586,59.51439956,78.77958506,1900,OVL,TONS,12,78.43832333,52.05051586,59.51439956,78.77958506
99.2053254,86.2348309,78.85003974,72.06425894,4800,MAF,THCK,9,99.2053254,86.2348309,78.85003974,72.06425894
95.42543963,84.90426891,84.37300682,74.981,6200,MAF,THCK,9,95.42543963,84.90426891,84.37300682,74.981
100,100,83.79839551,68.874,6600,UNKN,THCK,4,100,100,83.79839551,68.874
100,100,72.0664543,97.636,1400,OVL,TONS,1,100,100,72.0664543,97.636
57.5462136,5.324234765,53.29884234,47.92474,1400,OVL,TONS,12,57.5462136,5.324234765,53.29884234,47.92474
73.03846526,46.76688102,70.37875978,82.4935461,2600,OVL,AONC,10,73.03846526,46.76688102,70.37875978,82.4935461
82.85047395,73.2908727,75.36357073,80.891,1800,OVL,TONS,13,82.85047395,73.2908727,75.36357073,80.891
78.69541512,86.36221287,75.35411705,86.21,2400,OVL,THCK,12,78.69541512,86.36221287,75.35411705,86.21
62.62862066,51.02094871,53.97502044,79.27954,1000,OVL,TONW,15,62.62862066,51.02094871,53.97502044,79.27954
66.30934555,8.679728499,62.47359166,61.65789,3000,OVL,TONS,19,66.30934555,8.679728499,62.47359166,61.65789
88.20502022,91.83112827,0,69.6130719,3269,MAF,TONS,14,88.20502022,91.83112827,0,69.6130719
92.0398293,92.72462752,64.03804934,87.33633078,4900,UNKN,THCK,26,92.0398293,92.72462752,64.03804934,87.33633078
71.18297206,81.24884848,57.19685457,80.34925,1200,OVL,THCK,20,71.18297206,81.24884848,57.19685457,80.34925
82.5601952,84.07971517,76.61632129,83.255,1800,OVL,TONS,13,82.5601952,84.07971517,76.61632129,83.255
93.5291202,82.72655525,74.5034073,58.58469,6988,MAF,AONC,5,93.5291202,82.72655525,74.5034073,58.58469
100,100,85.13088123,96.06,2800,OVL,TONS,4,100,100,85.13088123,96.06
75.88755871,59.21747445,53.8982129,51.13415,3300,OVL,TONW,17,75.88755871,59.21747445,53.8982129,51.13415
